@RELATION emotionModelData1KNN
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {angry,neutral}

@DATA
0.221624,0.054480,3.048644,0.291408,0.205501,1.149420,0.015796,0.327553,-26.138782,2.223203,-0.340534,-0.619444,-0.407900,-0.111730,-0.149026,-0.106503,-0.264825,0.026284,-0.311891,0.013251,-0.090602,0.009247,0.005619,0.030757,0.027266,0.037258,0.012094,0.012053,0.004852,0.013860,0.013452,0.015832,0.004912,0.025289,0.147321,0.060836,0.253093,0.129717,0.047184,0.574352,0.012323,0.260083,4.038720,1.379837,1.134189,0.372438,0.440927,0.385128,0.325086,0.250167,0.289274,0.298659,0.249475,0.200404,0.181771,0.013752,0.007542,0.030829,0.030600,0.041732,0.016202,0.018084,0.010821,0.019910,0.015985,0.021190,0.005483,0.014104,neutral
0.192463,0.024159,2.853865,0.288892,0.226480,1.520364,0.015519,0.272929,-30.777742,1.975201,-0.206016,-0.342609,-0.493069,-0.091498,-0.103305,0.010303,-0.165003,-0.030195,-0.240450,0.009192,-0.026743,0.012785,0.007788,0.028457,0.038267,0.020214,0.019213,0.011600,0.002364,0.011889,0.013417,0.011371,0.006335,0.020583,0.086805,0.035738,0.510780,0.089998,0.039506,0.723268,0.010785,0.162550,5.249544,1.164552,0.905285,0.499293,0.490553,0.278175,0.367650,0.245858,0.272192,0.268568,0.247382,0.194466,0.169127,0.016212,0.011963,0.022863,0.047297,0.020860,0.022295,0.009796,0.002757,0.014933,0.012748,0.010668,0.006451,0.013012,neutral
0.210956,0.033593,2.795822,0.275224,0.198448,1.214865,0.019246,0.295500,-28.198355,2.248703,-0.530120,-0.667519,-0.459022,-0.120147,-0.176779,0.077319,-0.129782,-0.032372,-0.183938,-0.016226,-0.105777,0.021189,0.014266,0.031716,0.015849,0.012859,0.013505,0.010339,0.003910,0.015254,0.009801,0.011203,0.009830,0.019398,0.108277,0.040641,0.503025,0.099712,0.046048,0.610005,0.011641,0.188870,4.154352,1.216745,1.162763,0.564025,0.479636,0.389269,0.333633,0.335668,0.331851,0.277236,0.239018,0.228663,0.184535,0.026529,0.019741,0.032879,0.016200,0.016345,0.019758,0.012659,0.007449,0.016135,0.012589,0.015247,0.015072,0.009992,neutral
0.209686,0.017102,2.844372,0.278409,0.208089,1.237531,0.020828,0.274776,-29.673976,2.163246,-0.169570,-0.480705,-0.592310,-0.069713,-0.321679,-0.152631,-0.127202,-0.002217,-0.162171,0.016243,-0.047852,0.019770,0.007549,0.018119,0.013109,0.017759,0.027806,0.021058,0.003274,0.016123,0.013283,0.016528,0.014080,0.022300,0.129764,0.021181,0.443550,0.114610,0.047444,0.628496,0.015001,0.191055,4.533032,1.365952,0.977762,0.462905,0.563141,0.426058,0.386595,0.306112,0.281623,0.242590,0.219075,0.202376,0.187789,0.022644,0.011194,0.018951,0.016029,0.023791,0.036211,0.023729,0.005285,0.022894,0.016468,0.017240,0.018759,0.013059,neutral
0.233208,0.010365,2.945827,0.344634,0.272833,1.569758,0.012848,0.461833,-29.623044,1.725024,0.944076,-0.454895,-0.131225,-0.211565,-0.199363,-0.094247,-0.183084,0.031528,-0.167180,0.085875,-0.121895,0.019728,0.010994,0.024932,0.021615,0.023446,0.019728,0.030126,0.001933,0.010154,0.015644,0.017872,0.009486,0.024176,0.117476,0.014622,0.415893,0.088334,0.031439,0.723580,0.009947,0.267278,4.019474,1.013202,0.723551,0.605860,0.409996,0.376173,0.301781,0.224702,0.239500,0.144283,0.202574,0.211518,0.204557,0.022931,0.014447,0.025690,0.028780,0.025361,0.021490,0.028343,0.001847,0.014798,0.014792,0.020933,0.014492,0.012594,neutral
0.238095,0.006828,2.551249,0.314519,0.204122,1.722935,0.022237,0.401167,-28.566289,1.344566,-1.188788,0.102234,0.061080,-0.121968,-0.033472,-0.177731,-0.139026,-0.126542,-0.164523,-0.043975,-0.096602,0.016249,0.006466,0.018247,0.024120,0.021812,0.016618,0.007070,0.006157,0.009973,0.006667,0.011637,0.009296,0.018237,0.116885,0.007741,0.694888,0.112625,0.053320,0.644272,0.016125,0.220789,2.945829,1.135175,1.093929,0.670676,0.377813,0.424452,0.303445,0.318543,0.398499,0.232750,0.209885,0.251677,0.286853,0.025899,0.012158,0.020626,0.038562,0.029589,0.020764,0.007408,0.004411,0.010035,0.005872,0.011006,0.014959,0.014302,neutral
0.160749,0.003150,2.770770,0.251933,0.213182,1.061950,0.032541,0.239139,-30.727831,2.128616,-0.191836,-0.161889,0.046106,0.050394,-0.186896,-0.003035,-0.096705,0.015777,-0.100466,-0.012995,-0.133590,0.021159,0.006501,0.046652,0.020532,0.021199,0.015479,0.018794,0.005827,0.009685,0.012313,0.027131,0.011463,0.030489,0.068132,0.004829,0.464514,0.069343,0.038741,0.481219,0.017556,0.137176,2.733460,0.880315,0.977132,0.678849,0.426518,0.407806,0.316385,0.349631,0.296085,0.305732,0.334346,0.266646,0.274979,0.027841,0.010948,0.037264,0.035756,0.021915,0.027648,0.022687,0.009532,0.017897,0.016289,0.029043,0.019121,0.013795,neutral
0.230648,0.007718,2.791675,0.323316,0.225640,1.546447,0.023407,0.403786,-29.071346,1.590584,-0.407661,-0.343189,0.053031,0.019976,-0.163514,-0.120228,-0.197537,-0.107899,-0.227273,-0.064366,-0.139685,0.016992,0.005371,0.028029,0.030359,0.016175,0.013934,0.017072,0.007454,0.009989,0.010587,0.012677,0.008250,0.022546,0.118663,0.010958,0.513408,0.107192,0.048584,0.595284,0.016785,0.215743,3.061683,1.088151,1.152376,0.585963,0.448663,0.383606,0.343781,0.296817,0.324804,0.300878,0.342825,0.315971,0.279697,0.026416,0.008331,0.034003,0.042722,0.021730,0.021704,0.023588,0.013714,0.016636,0.014159,0.014735,0.011265,0.014660,neutral
0.218762,0.010259,2.784721,0.306171,0.217627,1.418340,0.019512,0.351636,-28.181050,1.565577,-0.283536,-0.228502,-0.015465,0.065559,-0.152397,0.058119,-0.119838,0.017018,-0.231130,-0.068365,-0.193405,0.031701,0.008341,0.028057,0.021718,0.013105,0.011446,0.012945,0.004855,0.006558,0.009154,0.022400,0.012268,0.022865,0.123895,0.015505,0.504589,0.112914,0.045949,0.609743,0.014240,0.231534,3.466598,1.313672,1.360458,0.693159,0.413810,0.383775,0.372623,0.342370,0.349650,0.273793,0.268929,0.290727,0.287818,0.040214,0.010899,0.030251,0.030240,0.019188,0.021025,0.015845,0.008943,0.008407,0.011939,0.028562,0.017351,0.014413,neutral
0.285676,0.007143,2.738718,0.333726,0.208732,1.864664,0.011508,0.428875,-29.808625,1.121826,-0.832275,0.216342,-0.323513,0.188133,-0.043911,-0.113782,0.071091,-0.135689,-0.044232,0.030986,-0.034817,0.017938,0.006908,0.011722,0.010529,0.010605,0.010029,0.015183,0.007983,0.010999,0.012498,0.014931,0.008634,0.010910,0.137820,0.014042,0.589890,0.090861,0.030147,0.570834,0.006562,0.180134,4.285489,1.224527,0.812770,0.507591,0.519888,0.363696,0.283046,0.286445,0.270497,0.271831,0.188784,0.184335,0.157440,0.023535,0.006509,0.009981,0.011531,0.010941,0.009981,0.013762,0.011838,0.014256,0.010555,0.017002,0.009027,0.008496,neutral
0.206075,0.008761,2.734740,0.300782,0.221259,1.407924,0.022086,0.352190,-29.450491,1.679606,-0.424830,-0.216619,0.075189,-0.018970,-0.086006,0.059988,-0.072202,0.060684,-0.075483,0.002946,-0.140300,0.020391,0.006469,0.025167,0.009856,0.018326,0.013562,0.017938,0.004015,0.006254,0.017382,0.024499,0.012501,0.020940,0.096704,0.013752,0.520504,0.090345,0.050228,0.576646,0.015145,0.207909,3.371698,0.994344,1.348259,0.728399,0.461161,0.421419,0.325960,0.318706,0.310046,0.256354,0.272814,0.283877,0.277158,0.028604,0.008682,0.032196,0.014132,0.022471,0.020014,0.024915,0.006669,0.007633,0.022646,0.027960,0.019845,0.013262,neutral
0.179821,0.004094,2.814230,0.280288,0.217699,1.352548,0.020967,0.307457,-29.715677,1.793891,-0.355519,-0.009193,-0.034415,0.244385,-0.060817,0.046123,-0.093826,-0.035084,-0.053539,-0.021787,-0.131334,0.025723,0.007587,0.032530,0.015136,0.019589,0.012632,0.018194,0.004800,0.010483,0.013085,0.031009,0.008944,0.024969,0.086990,0.006692,0.541272,0.079355,0.046604,0.558986,0.013556,0.183558,3.260595,1.012384,1.233249,0.668091,0.473455,0.406316,0.330840,0.365431,0.266137,0.282970,0.274864,0.253496,0.271829,0.035180,0.013475,0.034717,0.023137,0.025555,0.015687,0.022328,0.008523,0.016027,0.015030,0.031814,0.015198,0.013540,neutral
0.267550,0.002299,2.901956,0.347201,0.253582,2.191549,0.008555,0.472784,-32.906386,1.254396,-0.165467,0.067064,-0.139520,0.161832,0.001462,-0.088716,0.009521,-0.069390,-0.109856,0.015031,-0.146480,0.016669,0.004897,0.023612,0.020522,0.017249,0.007764,0.016998,0.004717,0.007122,0.020155,0.022779,0.006174,0.013374,0.098024,0.004010,0.395252,0.070115,0.036848,0.525504,0.005993,0.174182,5.820248,0.820660,0.558499,0.454756,0.450013,0.315698,0.237347,0.210873,0.196792,0.141967,0.181502,0.238292,0.164066,0.017131,0.004494,0.014463,0.020012,0.013326,0.005417,0.012708,0.004116,0.007206,0.013522,0.019252,0.003919,0.005801,neutral
0.197357,0.004134,2.783242,0.276022,0.209775,1.250495,0.025913,0.283926,-30.256158,1.924731,-0.886847,-0.505230,-0.029241,-0.073405,-0.205792,-0.116196,-0.029218,-0.123202,-0.113911,-0.112822,-0.102186,0.022258,0.009773,0.021278,0.024097,0.017146,0.016022,0.014562,0.006840,0.011675,0.010047,0.014791,0.015010,0.022737,0.102828,0.006368,0.519450,0.090188,0.051297,0.596145,0.017325,0.195823,3.223884,1.114881,1.169669,0.694440,0.439450,0.400771,0.368425,0.297104,0.326944,0.337103,0.302577,0.316441,0.307439,0.028661,0.015846,0.026722,0.035568,0.020832,0.023231,0.015514,0.012348,0.021478,0.014308,0.019384,0.022070,0.013453,neutral
0.231704,0.010199,2.643661,0.298668,0.223289,1.683617,0.013914,0.348780,-28.099822,1.809508,-0.380160,-0.231241,-0.381609,0.067102,0.187209,-0.192935,0.018877,-0.112124,-0.055824,0.068842,-0.110781,0.011107,0.006318,0.016702,0.021391,0.029367,0.015412,0.018963,0.007804,0.007187,0.013388,0.015002,0.009522,0.015374,0.114136,0.012343,0.598937,0.088226,0.038628,0.546798,0.008700,0.196627,3.689961,1.015057,0.619672,0.417376,0.415722,0.341048,0.269641,0.234379,0.276732,0.227302,0.240158,0.183202,0.226047,0.009799,0.009159,0.014206,0.023573,0.027799,0.017214,0.017295,0.012169,0.006756,0.011871,0.011569,0.009336,0.008328,neutral
0.188970,0.004834,2.841810,0.261803,0.210333,1.391405,0.019173,0.292739,-29.718174,2.458366,-0.355294,-0.353423,-0.418840,-0.142340,-0.090875,-0.083297,-0.172660,-0.009281,-0.040758,-0.005540,-0.058976,0.014825,0.007723,0.027784,0.029159,0.024610,0.016614,0.018419,0.004753,0.010699,0.019314,0.015215,0.009465,0.022142,0.123134,0.006117,0.460612,0.107895,0.048184,0.649017,0.013293,0.233407,2.975094,0.983800,0.839096,0.394259,0.443226,0.311309,0.340101,0.253343,0.263243,0.207474,0.203187,0.189021,0.182632,0.019004,0.009249,0.027963,0.034166,0.028769,0.018382,0.020626,0.008236,0.015342,0.019758,0.018334,0.012222,0.012682,neutral
0.202538,0.019145,2.802434,0.276873,0.220210,1.313737,0.020352,0.298854,-28.096537,2.250773,-0.151575,-0.538451,-0.612994,-0.089260,-0.114668,-0.139140,-0.032940,-0.085992,-0.096595,0.092408,-0.115645,0.016291,0.010384,0.017269,0.025998,0.018217,0.016531,0.015429,0.002621,0.013138,0.018932,0.014162,0.012964,0.019294,0.136467,0.029010,0.482782,0.111924,0.043524,0.578423,0.014657,0.249427,3.583977,0.980295,0.731034,0.408727,0.503439,0.361122,0.298219,0.221092,0.226918,0.180373,0.192213,0.259182,0.203223,0.019389,0.017182,0.020323,0.035450,0.021521,0.019939,0.016106,0.003572,0.014130,0.022506,0.016799,0.018973,0.010856,neutral
0.202991,0.010797,2.771853,0.287919,0.227624,1.453996,0.020024,0.309517,-29.211090,2.154630,0.107269,-0.462457,-0.581836,-0.133910,-0.218698,-0.023359,-0.050921,-0.015422,-0.078773,-0.009749,-0.050933,0.026592,0.014118,0.021015,0.020473,0.020150,0.021704,0.015858,0.003174,0.007538,0.019428,0.015937,0.013403,0.020736,0.134728,0.017213,0.505620,0.122410,0.046015,0.674982,0.015136,0.251994,3.718227,1.192289,0.796188,0.386391,0.458632,0.317806,0.305553,0.237683,0.207950,0.193289,0.184719,0.188949,0.160156,0.031871,0.019722,0.027347,0.023313,0.021044,0.024759,0.015803,0.006615,0.007441,0.022201,0.016912,0.019803,0.012805,neutral
0.202890,0.013843,2.905743,0.270424,0.209620,1.385415,0.015752,0.300877,-28.120281,2.456329,-0.371709,-0.428151,-0.424842,-0.233482,-0.166729,-0.134630,-0.164749,-0.011836,-0.049380,-0.002736,-0.119174,0.012927,0.008380,0.017265,0.026076,0.017121,0.020931,0.012192,0.005841,0.011693,0.022803,0.017521,0.012235,0.019527,0.139860,0.017365,0.447089,0.120822,0.052890,0.601102,0.010380,0.235859,3.519141,1.019089,0.929156,0.413235,0.487121,0.319341,0.326126,0.264709,0.292266,0.224273,0.187060,0.201306,0.171045,0.015024,0.011383,0.017561,0.028445,0.017114,0.025002,0.013032,0.010933,0.014104,0.026761,0.021601,0.016720,0.011160,neutral
0.173966,0.016304,2.802520,0.256314,0.212129,1.358727,0.015558,0.274625,-27.120398,2.600776,-0.308328,-0.494509,-0.580371,-0.208156,-0.186151,-0.051468,-0.163664,-0.028009,-0.056772,-0.097684,-0.034765,0.015853,0.011732,0.018883,0.025638,0.022111,0.018717,0.018725,0.004801,0.009713,0.017742,0.013388,0.012476,0.017903,0.092257,0.021389,0.456299,0.099028,0.048119,0.562337,0.009172,0.218471,2.785640,0.999744,0.718280,0.430785,0.484330,0.290063,0.342441,0.237105,0.212831,0.206380,0.162961,0.142710,0.127343,0.015349,0.014965,0.015698,0.031368,0.015980,0.021380,0.019575,0.006309,0.009829,0.018790,0.014473,0.015674,0.008875,neutral
0.210351,0.026143,2.753658,0.280359,0.210326,1.369749,0.020052,0.302875,-27.432273,2.160399,-0.484469,-0.530213,-0.532300,-0.114299,-0.143676,-0.090489,-0.110611,-0.001177,-0.072167,0.021267,-0.049108,0.013840,0.010726,0.019106,0.016764,0.018384,0.016896,0.019397,0.004919,0.017927,0.013843,0.012557,0.009891,0.018985,0.119940,0.032151,0.587991,0.105617,0.048539,0.568714,0.012602,0.214731,3.396514,0.988026,1.003663,0.508299,0.566323,0.346279,0.344307,0.264408,0.245825,0.235749,0.228591,0.205252,0.199880,0.015965,0.013231,0.023075,0.022275,0.022224,0.019322,0.022511,0.008629,0.025607,0.016863,0.015143,0.012732,0.011449,neutral
0.257644,0.008788,2.883122,0.322283,0.217619,1.611984,0.015775,0.415145,-28.542563,1.724992,-0.230805,0.051976,-0.617201,-0.002958,0.117502,-0.219368,0.026123,-0.016195,-0.122147,0.065297,-0.070758,0.013277,0.005846,0.022553,0.019659,0.028421,0.011806,0.014728,0.004174,0.007725,0.012800,0.017661,0.010272,0.018385,0.154949,0.012336,0.456077,0.123992,0.047846,0.582908,0.009021,0.230893,3.814297,1.102223,1.060599,0.520877,0.598867,0.385040,0.347601,0.278431,0.267782,0.223571,0.244933,0.189967,0.213799,0.015838,0.008777,0.026250,0.027802,0.031847,0.013908,0.015403,0.006851,0.009836,0.015551,0.019073,0.013640,0.012901,neutral
0.272986,0.008623,2.820619,0.325558,0.221323,1.581015,0.016162,0.421253,-28.625026,1.919943,-0.300500,0.001355,-0.434150,-0.102917,0.131667,-0.151484,0.032645,-0.012369,-0.151749,0.030047,-0.055882,0.015710,0.009674,0.027630,0.018689,0.025553,0.013547,0.014498,0.003260,0.008114,0.011355,0.014168,0.010760,0.018546,0.197745,0.013575,0.459273,0.155463,0.053653,0.562362,0.011091,0.276674,3.654417,1.291550,0.912240,0.508809,0.588669,0.379848,0.324180,0.272898,0.282840,0.233135,0.244345,0.207188,0.216981,0.017463,0.014308,0.031905,0.023620,0.030690,0.017758,0.016250,0.004167,0.009324,0.013411,0.016446,0.014659,0.012200,neutral
0.188613,0.009380,2.932385,0.270960,0.221880,1.467945,0.018734,0.312378,-28.355781,2.258189,-0.150069,0.097555,-0.592795,-0.194736,0.016280,-0.240207,-0.112371,-0.101974,-0.146211,0.001262,-0.050971,0.014600,0.004836,0.021050,0.033428,0.036560,0.028211,0.017931,0.004664,0.006993,0.011643,0.013566,0.014122,0.025505,0.116254,0.012939,0.460409,0.079518,0.032504,0.782883,0.012935,0.215766,3.439111,1.004334,0.849632,0.446230,0.456337,0.444251,0.338821,0.255742,0.308655,0.212463,0.221687,0.250433,0.276035,0.016187,0.006675,0.025142,0.043727,0.043013,0.036432,0.022669,0.007889,0.008122,0.014342,0.011964,0.022269,0.018040,neutral
0.208861,0.011095,2.635623,0.262034,0.203810,1.464956,0.019394,0.315964,-27.795612,2.460915,-0.556705,-0.100167,-0.403859,-0.110318,0.060309,-0.074520,-0.026476,-0.038457,-0.035975,-0.038925,-0.031925,0.017157,0.009790,0.025273,0.018340,0.022923,0.017579,0.018489,0.004102,0.011041,0.014640,0.018865,0.010719,0.018154,0.118380,0.014663,0.534644,0.098426,0.047601,0.639919,0.010794,0.225072,3.171180,1.125808,1.135413,0.530359,0.643693,0.315833,0.420079,0.291233,0.284393,0.236896,0.246337,0.184427,0.179166,0.018381,0.012627,0.028426,0.020768,0.024848,0.019045,0.013777,0.005257,0.013281,0.015444,0.022433,0.017032,0.010246,neutral
0.154003,0.007063,2.890369,0.225662,0.194576,0.962049,0.029370,0.211792,-29.698283,2.820367,-0.201794,-0.472885,-0.223785,0.185474,-0.240202,-0.135163,-0.251196,-0.097286,0.027030,0.070328,-0.009805,0.018650,0.004051,0.017187,0.012603,0.023130,0.039455,0.041741,0.006338,0.014641,0.013177,0.010883,0.004479,0.028774,0.108139,0.010872,0.399937,0.094824,0.043077,0.587080,0.019385,0.172090,3.723626,1.160305,1.020201,0.502333,0.402211,0.436739,0.303810,0.252933,0.274554,0.247018,0.245354,0.225453,0.244471,0.026814,0.006169,0.021216,0.018546,0.029392,0.046092,0.040095,0.011627,0.021607,0.014561,0.013318,0.006399,0.014825,neutral
0.286503,0.008620,2.785182,0.353886,0.234413,1.927501,0.011315,0.486833,-27.634548,1.111962,0.009138,-0.474643,-0.454246,0.073785,-0.136854,-0.086463,-0.087818,-0.046854,-0.096724,0.045693,-0.029733,0.012035,0.006880,0.011965,0.014082,0.025450,0.026025,0.013653,0.004208,0.008045,0.010836,0.013073,0.008499,0.016694,0.124333,0.011128,0.562055,0.090595,0.031828,0.573956,0.007502,0.193138,3.336090,1.236148,0.824856,0.641785,0.486479,0.504349,0.377255,0.325173,0.260742,0.247999,0.251065,0.236858,0.239733,0.012923,0.007821,0.011909,0.015573,0.029165,0.032592,0.011714,0.005896,0.010190,0.011721,0.013465,0.010527,0.012090,neutral
0.222462,0.005290,2.710646,0.283382,0.207866,1.518595,0.016451,0.341458,-28.410869,2.041720,-0.468202,0.166369,-0.566100,-0.034908,0.077150,-0.171287,-0.008111,-0.032611,-0.132821,0.046569,-0.043087,0.012695,0.007733,0.021499,0.026528,0.025160,0.015750,0.016821,0.004053,0.007726,0.015647,0.014855,0.013108,0.018366,0.129528,0.007452,0.592247,0.099637,0.047848,0.533537,0.009217,0.203396,3.196184,1.069919,1.122933,0.524204,0.640015,0.425186,0.355722,0.284680,0.275063,0.240218,0.232915,0.215574,0.196678,0.015290,0.010171,0.019608,0.025398,0.025919,0.018311,0.018085,0.005452,0.009197,0.017249,0.016019,0.018095,0.010413,neutral
0.192262,0.004910,2.943115,0.270456,0.214334,1.421508,0.013715,0.338536,-29.530304,2.237580,-0.157658,0.109631,-0.511923,-0.028833,0.101077,-0.207967,-0.075180,-0.014833,-0.081668,-0.017941,-0.063042,0.030974,0.005784,0.033663,0.017913,0.022183,0.014729,0.019065,0.004058,0.006718,0.018541,0.020353,0.009798,0.023209,0.111234,0.006255,0.355925,0.096109,0.045899,0.643667,0.007353,0.213610,3.170479,1.164571,0.894023,0.623486,0.543424,0.302808,0.382151,0.248083,0.240147,0.166424,0.208063,0.200733,0.188036,0.030385,0.008934,0.027695,0.016580,0.020780,0.020476,0.018247,0.005685,0.005658,0.023478,0.023228,0.012158,0.011771,neutral
0.236701,0.006585,2.940295,0.326941,0.233624,1.860153,0.012591,0.458406,-30.508986,1.685268,-0.023530,-0.038602,-0.283098,0.038778,0.081402,-0.169702,0.054017,0.022943,0.004187,0.059097,-0.021994,0.008809,0.004067,0.033769,0.024322,0.020268,0.008622,0.015531,0.004194,0.009316,0.018777,0.016932,0.007044,0.015666,0.124759,0.012894,0.398231,0.118900,0.046866,0.695611,0.010016,0.224713,4.480199,1.414578,0.710334,0.540691,0.435451,0.331759,0.269289,0.300123,0.261107,0.222944,0.165992,0.115039,0.177798,0.006187,0.004009,0.028051,0.027249,0.021120,0.008821,0.011518,0.004370,0.012873,0.020425,0.014519,0.006686,0.008622,neutral
0.233609,0.005096,2.757673,0.301920,0.212791,1.442168,0.017787,0.364500,-29.963196,1.865179,-0.394151,0.012365,-0.331111,-0.103495,0.055561,-0.259017,-0.153279,-0.120576,-0.041285,0.103918,-0.040186,0.012467,0.005575,0.023927,0.026587,0.029108,0.021998,0.024107,0.004843,0.013625,0.009732,0.010337,0.005534,0.021348,0.145843,0.008274,0.415863,0.113561,0.048411,0.462768,0.008110,0.182252,3.394183,1.054168,1.118045,0.410804,0.534958,0.402612,0.267601,0.254440,0.280109,0.251457,0.207865,0.182529,0.223832,0.014270,0.006305,0.026390,0.027701,0.028321,0.024857,0.022055,0.006478,0.012916,0.011026,0.011838,0.006366,0.009531,neutral
0.205620,0.009130,2.801716,0.268180,0.203443,1.386463,0.018477,0.309221,-27.654563,2.271042,-0.544059,-0.089349,-0.506333,-0.016766,0.081393,-0.132974,-0.029507,-0.040936,-0.089333,0.052935,-0.021120,0.014480,0.009002,0.020884,0.017409,0.033130,0.018544,0.018488,0.004884,0.011032,0.011263,0.015347,0.011673,0.020646,0.121672,0.011868,0.457087,0.090453,0.049992,0.532874,0.010803,0.197370,3.019070,1.042632,1.263738,0.530790,0.619589,0.421090,0.414915,0.279491,0.324725,0.259824,0.228166,0.224412,0.214858,0.016725,0.012800,0.022966,0.022431,0.039171,0.024579,0.019647,0.007977,0.014906,0.012032,0.016705,0.014289,0.013053,neutral
0.210204,0.009371,2.700008,0.278359,0.208193,1.547711,0.016295,0.357619,-27.423350,2.051229,-0.416884,0.108217,-0.798318,0.056472,-0.033041,-0.119528,-0.069528,-0.077606,-0.147388,-0.008158,-0.040700,0.015064,0.010025,0.022848,0.015817,0.024449,0.018593,0.016986,0.004140,0.012811,0.012775,0.014129,0.008396,0.017043,0.094394,0.013981,0.467081,0.074516,0.044019,0.543997,0.008716,0.185038,3.163548,0.957847,1.209005,0.493030,0.677997,0.440072,0.440501,0.277936,0.304973,0.252146,0.233665,0.194657,0.161667,0.015327,0.013393,0.021805,0.017891,0.026973,0.022172,0.018329,0.006449,0.016216,0.010495,0.015347,0.010398,0.009885,neutral
0.178286,0.021549,2.934402,0.240158,0.191813,1.029346,0.028498,0.242222,-27.976615,2.663354,-0.085778,-0.206954,-0.603064,0.092697,-0.033383,-0.181708,-0.014725,0.044093,-0.068035,-0.006758,-0.078826,0.020545,0.009108,0.026726,0.019041,0.026297,0.016185,0.014305,0.005893,0.008352,0.016030,0.020927,0.021779,0.027461,0.126139,0.024821,0.412257,0.112258,0.041496,0.523317,0.020164,0.191644,3.264968,1.322090,0.961853,0.509599,0.493750,0.427252,0.357327,0.342156,0.303678,0.236333,0.239633,0.238042,0.214522,0.029061,0.016752,0.040105,0.026761,0.031929,0.021398,0.018075,0.014388,0.012787,0.021461,0.026362,0.033346,0.014462,neutral
0.181078,0.028817,2.923006,0.264949,0.219564,1.258678,0.018739,0.283935,-28.604259,2.381356,0.084805,-0.274846,-0.385398,0.122839,-0.093771,-0.105664,-0.029585,0.143969,-0.054581,0.045711,0.048484,0.018633,0.007640,0.024953,0.012332,0.016610,0.016726,0.028384,0.005561,0.018944,0.025600,0.019282,0.009633,0.023547,0.108994,0.036634,0.443460,0.104151,0.049783,0.646613,0.013054,0.216420,4.343605,1.104502,1.004820,0.508627,0.478819,0.331309,0.322356,0.328623,0.236479,0.220298,0.200928,0.201584,0.186662,0.022378,0.012458,0.028177,0.017972,0.017797,0.020668,0.031975,0.010695,0.027273,0.028693,0.021462,0.014793,0.011334,neutral
